runid,start_time,spatial_index,intersect_time,join_time,cluster_time,stop_time,total_time,user_id
784,4/4/2020 18:02,r_tree_local,2.248012066,16.37683797,3.207418919,4/4/2020 18:03,21.83323812,15
785,4/4/2020 18:03,r_tree_local,2.248983145,10.49591851,18.20558858,4/4/2020 18:03,30.95049024,3
786,4/4/2020 18:03,r_tree_local,2.24698925,12.63020921,15.88067722,4/4/2020 18:04,30.75884509,25
787,4/4/2020 18:04,r_tree_local,2.240006685,14.53314471,2.157198191,4/4/2020 18:04,18.93234754,177
788,4/4/2020 18:04,r_tree_local,2.248983622,24.61828732,2.168144226,4/4/2020 18:05,29.03836107,176
789,4/4/2020 18:05,r_tree_local,2.244689703,24.55031753,2.172267914,4/4/2020 18:05,28.96824527,90
790,4/4/2020 18:05,r_tree_local,2.237683058,18.05372643,2.243986368,4/4/2020 18:05,22.53737378,51
791,4/4/2020 18:05,r_tree_local,2.237015963,22.29138589,2.177150488,4/4/2020 18:06,26.70555234,80
792,4/4/2020 18:06,r_tree_local,2.262974977,15.88902259,2.196119785,4/4/2020 18:06,20.3511157,134
793,4/4/2020 18:06,r_tree_local,2.245991707,11.65291953,2.2020998,4/4/2020 18:06,16.10101104,56
794,4/4/2020 18:06,r_tree_local,2.257493734,21.51001692,2.540176392,4/4/2020 18:07,26.30768704,103
795,4/4/2020 18:07,r_tree_local,2.235046148,20.38572812,2.332757711,4/4/2020 18:07,24.9545033,59
796,4/4/2020 18:07,r_tree_local,2.249008894,23.82839417,2.195895195,4/4/2020 18:08,28.27329826,54
797,4/4/2020 18:08,r_tree_local,2.252971649,15.4706676,2.178184032,4/4/2020 18:08,19.90380621,134
798,4/4/2020 18:08,r_tree_local,2.231029987,14.00763822,2.594059706,4/4/2020 18:08,18.83369827,18
799,4/4/2020 18:08,r_tree_local,2.249011278,21.60018492,2.17717886,4/4/2020 18:09,26.02737999,138
800,4/4/2020 18:09,r_tree_local,2.232028961,28.11429262,2.521281481,4/4/2020 18:09,32.8695724,113
801,4/4/2020 18:09,r_tree_local,2.256961346,19.42702436,2.186812162,4/4/2020 18:10,23.87079787,21
802,4/4/2020 18:10,r_tree_local,2.245990992,8.941556454,3.011918783,4/4/2020 18:10,14.20245528,8
803,4/4/2020 18:10,r_tree_local,2.256961823,12.85588694,2.166205883,4/4/2020 18:10,17.28031707,105
804,4/4/2020 18:10,r_tree_local,2.246018887,22.70276785,2.193122864,4/4/2020 18:11,27.14290738,47
805,4/4/2020 18:11,r_tree_local,2.239009619,9.374436378,11.99700546,4/4/2020 18:11,23.61345458,144
806,4/4/2020 18:11,r_tree_local,2.235021114,10.42230606,2.13726759,4/4/2020 18:11,14.7955761,164
807,4/4/2020 18:11,r_tree_local,2.236045599,21.00879073,2.200087547,4/4/2020 18:12,25.44492388,107
808,4/4/2020 18:12,r_tree_local,2.253998518,27.55348182,2.224077702,4/4/2020 18:12,32.03554106,111
809,4/4/2020 18:12,r_tree_local,2.234993696,15.5629251,3.183162689,4/4/2020 18:13,20.98205233,124
810,4/4/2020 18:13,r_tree_local,2.26294446,24.03591442,52.32500744,4/4/2020 18:14,78.62486482,128
811,4/4/2020 18:14,r_tree_local,2.250977278,8.455377579,3.667188644,4/4/2020 18:14,14.37454104,33
812,4/4/2020 18:14,r_tree_local,2.238012314,14.67586923,12.15046668,4/4/2020 18:15,29.06434822,144
813,4/4/2020 18:15,r_tree_local,2.255990267,12.61923885,3.028922081,4/4/2020 18:15,17.9060936,64
814,4/4/2020 18:15,r_tree_local,2.242026806,17.36953044,2.185152769,4/4/2020 18:15,21.79768062,61
815,4/4/2020 18:15,r_tree_local,2.23404932,11.28577948,2.184154034,4/4/2020 18:16,15.70498204,21
816,4/4/2020 18:16,r_tree_local,2.262946367,14.0454495,2.197072029,4/4/2020 18:16,18.50648713,123
817,4/4/2020 18:16,r_tree_local,2.238037825,11.76751757,9.563413858,4/4/2020 18:16,23.56994033,20
818,4/4/2020 18:16,r_tree_local,2.25998044,10.72530556,11.68374109,4/4/2020 18:17,24.67099547,14
819,4/4/2020 18:17,r_tree_local,2.237016201,8.716743231,2.405563831,4/4/2020 18:17,13.36131859,160
820,4/4/2020 18:17,r_tree_local,2.242914438,9.273214817,2.161217451,4/4/2020 18:17,13.67834449,154
821,4/4/2020 18:17,r_tree_local,2.248012781,7.951725483,6.846301794,4/4/2020 18:18,17.04604006,165
822,4/4/2020 18:18,r_tree_local,2.235081196,11.90119553,2.939109564,4/4/2020 18:18,17.07742572,159
823,4/4/2020 18:18,r_tree_local,2.240033388,23.08624029,2.179141998,4/4/2020 18:18,27.5064137,90
824,4/4/2020 18:18,r_tree_local,2.256971598,21.16867185,2.570650578,4/4/2020 18:19,25.99830699,83
825,4/4/2020 18:19,r_tree_local,2.250977516,26.58103347,4.434115887,4/4/2020 18:19,33.26812172,112
826,4/4/2020 18:19,r_tree_local,2.234022141,26.77555585,2.212072134,4/4/2020 18:20,31.22263479,56
827,4/4/2020 18:20,r_tree_local,2.240034103,29.42527485,2.917712212,4/4/2020 18:20,34.58399129,92
828,4/4/2020 18:20,r_tree_local,2.238039732,17.27677703,2.247002363,4/4/2020 18:21,21.76278877,129
829,4/4/2020 18:21,r_tree_local,2.259982586,26.06727409,3.297195435,4/4/2020 18:21,31.62643051,78
830,4/4/2020 18:21,r_tree_local,2.233026743,7.211705208,2.19712162,4/4/2020 18:21,11.64384913,76
831,4/4/2020 18:21,r_tree_local,2.245022058,6.591365099,2.179141998,4/4/2020 18:22,11.01552916,174
832,4/4/2020 18:22,r_tree_local,2.243995905,8.510269403,5.095318556,4/4/2020 18:22,15.85058451,168
833,4/4/2020 18:22,r_tree_local,2.268955946,18.88849306,2.268957376,4/4/2020 18:22,23.42834616,132
834,4/4/2020 18:22,r_tree_local,2.23803997,13.79314542,2.158198595,4/4/2020 18:23,18.19135094,158
835,4/4/2020 18:23,r_tree_local,2.236045599,10.75721979,2.175180435,4/4/2020 18:23,15.16941595,80
836,4/4/2020 18:23,r_tree_local,2.234054327,18.2052958,2.138278723,4/4/2020 18:23,22.57959533,176
837,4/4/2020 18:23,r_tree_local,2.234024048,19.06601763,4.441129923,4/4/2020 18:24,25.74214172,112
838,4/4/2020 18:24,r_tree_local,2.255963564,18.82566595,2.153232574,4/4/2020 18:24,23.2368381,116
839,4/4/2020 18:24,r_tree_local,2.237015009,12.01997066,2.236018419,4/4/2020 18:24,16.49499702,137
840,4/4/2020 18:24,r_tree_local,2.252943516,52.41481566,7.547818184,4/4/2020 18:25,62.21753216,24
841,4/4/2020 18:25,r_tree_local,2.237043142,22.53492641,3.159574032,4/4/2020 18:26,27.93351173,95
842,4/4/2020 18:26,r_tree_local,2.254990816,12.74091649,2.170223475,4/4/2020 18:26,17.16906261,72
843,4/4/2020 18:26,r_tree_local,2.238038778,15.89761162,10.33534789,4/4/2020 18:27,28.47196937,126
844,4/4/2020 18:27,r_tree_local,2.24601841,13.50387192,2.268884659,4/4/2020 18:27,18.019804,132
845,4/4/2020 18:27,r_tree_local,2.242999315,12.88669991,7.293477297,4/4/2020 18:27,22.42317653,140
846,4/4/2020 18:27,r_tree_local,2.258956432,21.55233812,2.685814142,4/4/2020 18:28,26.5001018,169
847,4/4/2020 18:28,r_tree_local,2.250008106,26.68959427,3.130624533,4/4/2020 18:28,32.07119679,125
848,4/4/2020 18:28,r_tree_local,2.253000021,19.45295453,2.15021944,4/4/2020 18:29,23.85617399,176
849,4/4/2020 18:29,r_tree_local,2.249980688,22.49531126,2.57810235,4/4/2020 18:29,27.32439208,180
850,4/4/2020 18:29,r_tree_local,2.241034269,17.09544396,5.356696129,4/4/2020 18:30,24.69611096,1
851,4/4/2020 18:30,r_tree_local,2.232054949,10.94767904,2.147255182,4/4/2020 18:30,15.32799053,136
852,4/4/2020 18:30,r_tree_local,2.235021114,17.95698524,2.31281209,4/4/2020 18:30,22.50481844,27
853,4/4/2020 18:30,r_tree_local,2.245021343,21.83754754,4.416212559,4/4/2020 18:31,28.49977899,37
854,4/4/2020 18:31,r_tree_local,2.252972841,18.24418974,2.202106714,4/4/2020 18:31,22.70126605,123
855,4/4/2020 18:31,r_tree_local,2.249009609,22.27944374,2.143265724,4/4/2020 18:31,26.67271638,80
856,4/4/2020 18:31,r_tree_local,2.251974821,13.85593152,2.220032215,4/4/2020 18:32,18.32793856,114
857,4/4/2020 18:32,r_tree_local,2.230061531,16.07898307,2.155212879,4/4/2020 18:32,20.46624637,158
858,4/4/2020 18:32,r_tree_local,2.246988535,28.95755243,3.958427906,4/4/2020 18:33,35.16394782,55
859,4/4/2020 18:33,r_tree_local,2.263943911,21.31100965,2.308822155,4/4/2020 18:33,25.88474703,27
860,4/4/2020 18:33,r_tree_local,2.23903656,13.09494305,2.200113535,4/4/2020 18:33,17.53409314,101
861,4/4/2020 18:33,r_tree_local,2.249950647,7.876951218,2.188146591,4/4/2020 18:34,12.31504846,152
862,4/4/2020 18:34,r_tree_local,2.235020876,26.85017514,2.167201996,4/4/2020 18:34,31.25239801,109
863,4/4/2020 18:34,r_tree_local,2.249981165,10.0511353,2.907195091,4/4/2020 18:34,15.20930982,92
864,4/4/2020 18:34,r_tree_local,2.235021591,9.995256662,2.572146893,4/4/2020 18:35,14.80339479,130
865,4/4/2020 18:35,r_tree_local,2.234022856,14.21902037,2.253970146,4/4/2020 18:35,18.70898294,129
866,4/4/2020 18:35,r_tree_local,2.258955479,27.63523984,21.046664,4/4/2020 18:36,50.94285417,167
867,4/4/2020 18:36,r_tree_local,2.273943663,19.28939366,11.28483558,4/4/2020 18:36,32.85012388,10
868,4/4/2020 18:36,r_tree_local,2.240035057,23.39366388,47.63257909,4/4/2020 18:38,73.26727509,35
869,4/4/2020 18:38,r_tree_local,2.239009857,13.65269065,2.142238379,4/4/2020 18:38,18.03393888,134
870,4/4/2020 18:38,r_tree_local,2.230033159,11.80245042,16.93771243,4/4/2020 18:38,30.9721365,13
871,4/4/2020 18:38,r_tree_local,2.230033159,13.89086223,2.156258345,4/4/2020 18:39,18.28009272,77
872,4/4/2020 18:39,r_tree_local,2.232053995,17.29896331,3.173509121,4/4/2020 18:39,22.70552397,29
873,4/4/2020 18:39,r_tree_local,2.23701334,12.62026429,8.339686394,4/4/2020 18:39,23.19895959,50
874,4/4/2020 18:39,r_tree_local,2.246986151,10.67843056,3.176480293,4/4/2020 18:40,16.101897,15
875,4/4/2020 18:40,r_tree_local,2.2440238,13.69932055,2.173187256,4/4/2020 18:40,18.11755204,145
876,4/4/2020 18:40,r_tree_local,2.238041639,10.41014767,3.205396175,4/4/2020 18:40,15.85458136,11
877,4/4/2020 18:40,r_tree_local,2.243026018,9.265211105,2.729699373,4/4/2020 18:41,14.23983097,66
878,4/4/2020 18:41,r_tree_local,2.249010324,9.021862507,2.164209843,4/4/2020 18:41,13.43605304,121
879,4/4/2020 18:41,r_tree_local,2.258983135,8.821417093,2.607026339,4/4/2020 18:41,13.68941402,81
880,4/4/2020 18:41,r_tree_local,2.261947632,9.021889448,2.190139771,4/4/2020 18:41,13.47594666,93
881,4/4/2020 18:41,r_tree_local,2.234052181,13.56171393,3.321088552,4/4/2020 18:42,19.11785102,78
882,4/4/2020 18:42,r_tree_local,2.241030216,27.06062913,2.187218189,4/4/2020 18:42,31.49082541,174
883,4/4/2020 18:42,r_tree_local,2.239009142,26.49115229,2.138270855,4/4/2020 18:43,30.87140608,177
884,4/4/2020 18:43,r_tree_local,2.236042738,24.6600244,3.691135883,4/4/2020 18:43,30.59017253,12
885,4/4/2020 18:43,r_tree_local,2.242030144,32.35148239,2.363681316,4/4/2020 18:44,36.95918822,58
886,4/4/2020 18:44,r_tree_local,2.234050274,19.42038226,2.718752146,4/4/2020 18:44,24.37513137,131
887,4/4/2020 18:44,r_tree_local,2.24399662,23.94496799,2.213078499,4/4/2020 18:45,28.40303659,152
888,4/4/2020 18:45,r_tree_local,2.251976013,12.72896886,2.162404776,4/4/2020 18:45,17.14434671,21
889,4/4/2020 18:45,r_tree_local,2.250977993,6.024908304,10.50783205,4/4/2020 18:45,18.78371835,2
890,4/4/2020 18:45,r_tree_local,2.24998045,9.614277363,2.17717433,4/4/2020 18:45,14.04342699,99
891,4/4/2020 18:45,r_tree_local,2.245020628,10.17486548,2.615007639,4/4/2020 18:46,15.03684402,18
892,4/4/2020 18:46,r_tree_local,2.238012075,20.01049066,2.167196274,4/4/2020 18:46,24.41669679,53
893,4/4/2020 18:46,r_tree_local,2.268930674,11.70479393,11.07335401,4/4/2020 18:47,25.04707861,141
894,4/4/2020 18:47,r_tree_local,2.257959127,15.09964848,2.201092005,4/4/2020 18:47,19.56069446,101
895,4/4/2020 18:47,r_tree_local,2.230035067,19.70228744,2.881300211,4/4/2020 18:47,24.81362271,180
896,4/4/2020 18:47,r_tree_local,2.265938759,21.54249454,11.38750648,4/4/2020 18:48,35.19593978,14
897,4/4/2020 18:48,r_tree_local,2.242000818,11.8732338,2.123319387,4/4/2020 18:48,16.24052238,164
898,4/4/2020 18:48,r_tree_local,2.251963377,12.39686131,3.388901711,4/4/2020 18:48,18.0397501,122
899,4/4/2020 18:48,r_tree_local,2.238042116,60.16067266,2.916171789,4/4/2020 18:49,65.31687951,92
900,4/4/2020 18:49,r_tree_local,2.247985125,14.88829064,2.211107731,4/4/2020 18:50,19.3493526,156
901,4/4/2020 18:50,r_tree_local,2.263969421,16.21661377,3.26324439,4/4/2020 18:50,21.74482441,29
902,4/4/2020 18:50,r_tree_local,2.247014999,13.46688676,2.201111078,4/4/2020 18:50,17.91695499,137
903,4/4/2020 18:50,r_tree_local,2.274913073,10.59730148,18.22524738,4/4/2020 18:51,31.09944844,3
904,4/4/2020 18:51,r_tree_local,2.236044645,19.47099614,2.172187328,4/4/2020 18:51,23.88122272,49
905,4/4/2020 18:51,r_tree_local,2.253996849,25.15373015,6.83770895,4/4/2020 18:52,34.24737406,165
906,4/4/2020 18:52,r_tree_local,2.236018181,22.67137575,2.190109015,4/4/2020 18:52,27.09850049,47
907,4/4/2020 18:52,r_tree_local,2.255991459,20.70462298,2.199132442,4/4/2020 18:53,25.16071653,114
908,4/4/2020 18:53,r_tree_local,2.247014761,21.95226121,2.143265247,4/4/2020 18:53,26.34354568,134
909,4/4/2020 18:53,r_tree_local,2.244022846,10.6864121,2.698808432,4/4/2020 18:54,15.63119674,147
910,4/4/2020 18:54,r_tree_local,2.235020399,14.93845105,2.600393295,4/4/2020 18:54,19.77484512,81
911,4/4/2020 18:54,r_tree_local,2.235019445,25.68139005,2.168199778,4/4/2020 18:54,30.08460927,150
912,4/4/2020 18:54,r_tree_local,2.270926714,17.71161246,3.700118065,4/4/2020 18:55,23.68265724,12
913,4/4/2020 18:55,r_tree_local,2.233053207,24.02971315,2.178190708,4/4/2020 18:55,28.44095707,80
914,4/4/2020 18:55,r_tree_local,2.252972841,15.58356261,2.581092358,4/4/2020 18:56,20.41961551,130
915,4/4/2020 18:56,r_tree_local,2.237014294,15.40794826,2.482306957,4/4/2020 18:56,20.12829065,6
916,4/4/2020 18:56,r_tree_local,2.25000906,24.34691095,2.762581348,4/4/2020 18:56,29.35950136,73
917,4/4/2020 18:56,r_tree_local,2.256995201,23.32213759,2.164182901,4/4/2020 18:57,27.74428749,99
918,4/4/2020 18:57,r_tree_local,2.240035295,17.37952209,6.110694885,4/4/2020 18:57,25.73120594,74
919,4/4/2020 18:57,r_tree_local,2.253999472,8.58202076,2.143265247,4/4/2020 18:58,12.98028278,162
920,4/4/2020 18:58,r_tree_local,2.248043776,20.15709805,2.175152779,4/4/2020 18:58,24.58126545,157
921,4/4/2020 18:58,r_tree_local,2.234050989,16.09693003,2.677870274,4/4/2020 18:58,21.00885129,169
922,4/4/2020 18:58,r_tree_local,2.233054876,8.743836403,2.198103905,4/4/2020 18:59,13.17700577,99
923,4/4/2020 18:59,r_tree_local,2.240037441,12.38190007,4.438131809,4/4/2020 18:59,19.06106067,37
924,4/4/2020 18:59,r_tree_local,2.244993925,25.29192734,3.952424765,4/4/2020 18:59,31.49034333,55
925,4/4/2020 18:59,r_tree_local,2.24502039,24.34398794,2.162214994,4/4/2020 19:00,28.75122333,47
926,4/4/2020 19:00,r_tree_local,2.236017227,17.62886548,2.179170609,4/4/2020 19:00,22.04405332,80
927,4/4/2020 19:00,r_tree_local,2.260951281,18.11954951,2.704736948,4/4/2020 19:01,23.08523774,66
928,4/4/2020 19:01,r_tree_local,2.252563,10.87919569,24.69406724,4/4/2020 19:01,37.82873726,96
929,4/4/2020 19:01,r_tree_local,2.236044407,15.08978558,2.202094793,4/4/2020 19:02,19.52988243,101
930,4/4/2020 19:02,r_tree_local,2.270918846,15.16445398,2.143266916,4/4/2020 19:02,19.58058381,181
931,4/4/2020 19:02,r_tree_local,2.240032911,13.89383101,11.6797781,4/4/2020 19:02,27.81658602,67
932,4/4/2020 19:02,r_tree_local,2.326776028,11.16812348,2.185152769,4/4/2020 19:03,15.68104982,80
933,4/4/2020 19:03,r_tree_local,2.253996849,15.45767999,3.479662895,4/4/2020 19:03,21.19133973,43
934,4/4/2020 19:03,r_tree_local,2.23604393,10.56283164,3.020947695,4/4/2020 19:03,15.82273221,64
935,4/4/2020 19:03,r_tree_local,2.232028008,9.770885944,2.491363287,4/4/2020 19:03,14.4952476,103
936,4/4/2020 19:03,r_tree_local,2.242001772,9.893759727,2.143238306,4/4/2020 19:04,14.28099489,138
937,4/4/2020 19:04,r_tree_local,2.256988525,8.816413403,2.149235487,4/4/2020 19:04,13.22462058,181
938,4/4/2020 19:04,r_tree_local,2.244023561,7.694543362,2.179141998,4/4/2020 19:04,12.1187048,102
939,4/4/2020 19:04,r_tree_local,2.24801302,12.89851832,3.191490889,4/4/2020 19:04,18.34192824,29
940,4/4/2020 19:04,r_tree_local,2.243025541,27.26661658,3.199415207,4/4/2020 19:05,32.71002793,7
941,4/4/2020 19:05,r_tree_local,2.245991468,20.75948882,2.210085392,4/4/2020 19:05,25.21653509,79
942,4/4/2020 19:05,r_tree_local,2.252002954,26.61879444,2.172160625,4/4/2020 19:06,31.04295802,110
943,4/4/2020 19:06,r_tree_local,2.273942471,30.9503324,11.92608547,4/4/2020 19:07,45.15036035,144
944,4/4/2020 19:07,r_tree_local,2.240035295,24.17334509,2.159223557,4/4/2020 19:07,28.5735743,158
945,4/4/2020 19:07,r_tree_local,2.240033865,23.9849875,3.204427004,4/4/2020 19:08,29.43041778,7
946,4/4/2020 19:08,r_tree_local,2.228065729,16.52889132,2.535218954,4/4/2020 19:08,21.29511189,155
947,4/4/2020 19:08,r_tree_local,2.242028713,4.717745543,2.167172432,4/4/2020 19:08,9.127918243,158
948,4/4/2020 19:08,r_tree_local,2.248125553,10.2735126,2.938139915,4/4/2020 19:08,15.46074963,92
949,4/4/2020 19:08,r_tree_local,2.23105669,8.652885437,2.167175055,4/4/2020 19:09,13.05308485,72
950,4/4/2020 19:09,r_tree_local,2.263945341,20.67170286,2.459455967,4/4/2020 19:09,25.39610124,89
951,4/4/2020 19:09,r_tree_local,2.238066196,13.01615191,15.6123457,4/4/2020 19:10,30.8675611,25
952,4/4/2020 19:10,r_tree_local,2.253000021,9.85364151,2.139272928,4/4/2020 19:10,14.24591446,117
953,4/4/2020 19:10,r_tree_local,2.247013569,20.96293068,22.33719969,4/4/2020 19:11,45.54814887,163
954,4/4/2020 19:11,r_tree_local,2.254965782,19.65361905,2.189123392,4/4/2020 19:11,24.09969664,72
955,4/4/2020 19:11,r_tree_local,2.274690628,16.27445555,2.156203508,4/4/2020 19:11,20.70534968,86
956,4/4/2020 19:11,r_tree_local,2.234052181,12.49809742,2.201111078,4/4/2020 19:12,16.93425822,48
957,4/4/2020 19:12,r_tree_local,2.266961098,56.35043502,2.48737216,4/4/2020 19:13,61.10770774,70
958,4/4/2020 19:13,r_tree_local,2.261979103,19.59465814,2.591095448,4/4/2020 19:13,24.44870257,19
959,4/4/2020 19:13,r_tree_local,2.25796032,16.28343463,2.147675037,4/4/2020 19:13,20.69004369,108
960,4/4/2020 19:13,r_tree_local,2.24801445,10.67543006,2.151243925,4/4/2020 19:14,15.07569456,181
961,4/4/2020 19:14,r_tree_local,2.258956194,12.7599771,2.183128595,4/4/2020 19:14,17.20307183,76
962,4/4/2020 19:14,r_tree_local,2.241004467,15.12861323,59.29711366,4/4/2020 19:15,76.6676147,52
963,4/4/2020 19:15,r_tree_local,2.247015953,24.50740528,2.19512701,4/4/2020 19:16,28.95154262,120
964,4/4/2020 19:16,r_tree_local,2.241029739,25.219033,2.205073118,4/4/2020 19:16,29.66613221,21
965,4/4/2020 19:16,r_tree_local,2.284914494,18.03375554,2.170183182,4/4/2020 19:17,22.4908278,121
966,4/4/2020 19:17,r_tree_local,2.255991697,22.61651635,5.366646528,4/4/2020 19:17,30.24109674,1
967,4/4/2020 19:17,r_tree_local,2.257986784,15.62120628,2.207068443,4/4/2020 19:17,20.08725905,120
968,4/4/2020 19:17,r_tree_local,2.263944626,11.69478416,4.452088833,4/4/2020 19:18,18.41282058,37
969,4/4/2020 19:18,r_tree_local,2.234022856,21.30505514,2.167197227,4/4/2020 19:18,25.70727587,90
970,4/4/2020 19:18,r_tree_local,2.273917198,20.24486256,2.200086594,4/4/2020 19:19,24.71986365,158
971,4/4/2020 19:19,r_tree_local,2.247986078,23.8631556,2.184156418,4/4/2020 19:19,28.2962954,60
972,4/4/2020 19:19,r_tree_local,2.276908398,15.2906301,6.582390308,4/4/2020 19:19,24.15089774,119
973,4/4/2020 19:19,r_tree_local,2.235002995,13.97678518,2.150235653,4/4/2020 19:20,18.36202383,181
974,4/4/2020 19:20,r_tree_local,2.244024277,20.854249,2.17518568,4/4/2020 19:20,25.27540994,77
975,4/4/2020 19:20,r_tree_local,2.280898094,29.31856036,5.799484491,4/4/2020 19:21,37.40093684,9
976,4/4/2020 19:21,r_tree_local,2.251005173,19.86361456,2.146226406,4/4/2020 19:21,24.26184869,170
977,4/4/2020 19:21,r_tree_local,2.258983135,9.162491798,3.403862715,4/4/2020 19:21,14.82633495,122
978,4/4/2020 19:21,r_tree_local,2.262972355,12.00994134,5.219029903,4/4/2020 19:22,19.4929409,179
979,4/4/2020 19:22,r_tree_local,2.249010086,23.06628752,2.58109498,4/4/2020 19:22,27.89736271,81
980,4/4/2020 19:22,r_tree_local,2.269953966,9.780271769,2.136256695,4/4/2020 19:22,14.18648243,107
981,4/4/2020 19:22,r_tree_local,2.233050585,10.19138575,2.155234098,4/4/2020 19:23,14.58161211,109
982,4/4/2020 19:23,r_tree_local,2.239037275,20.72658849,2.155205965,4/4/2020 19:23,25.12083173,138
983,4/4/2020 19:23,r_tree_local,2.2440238,27.28316474,7.478974342,4/4/2020 19:24,37.00812006,28
984,4/4/2020 19:24,r_tree_local,2.279926062,16.47310615,23.96289158,4/4/2020 19:24,42.71775794,41
985,4/4/2020 19:24,r_tree_local,2.234050512,23.60588121,16.83792162,4/4/2020 19:25,42.67785335,13
986,4/4/2020 19:25,r_tree_local,2.236048937,8.631933689,4.343352079,4/4/2020 19:25,15.21230125,71
987,4/4/2020 19:25,r_tree_local,2.239037514,14.60594463,37.2773087,4/4/2020 19:26,54.12428403,85
988,4/4/2020 19:26,r_tree_local,2.253996134,12.67109156,2.67085433,4/4/2020 19:27,17.59693909,147
989,4/4/2020 19:27,r_tree_local,2.239037275,17.48721385,3.156572819,4/4/2020 19:27,22.88477397,125
990,4/4/2020 19:27,r_tree_local,2.249015808,11.30777693,2.978998899,4/4/2020 19:27,16.53775454,159
991,4/4/2020 19:27,r_tree_local,2.236045122,13.40217018,2.186124325,4/4/2020 19:28,17.82530975,87
992,4/4/2020 19:28,r_tree_local,2.246017933,11.68074918,2.604033947,4/4/2020 19:28,16.53177071,19
993,4/4/2020 19:28,r_tree_local,2.248013258,10.87313819,2.458391905,4/4/2020 19:28,15.58053946,6
994,4/4/2020 19:28,r_tree_local,2.252037048,8.66678834,49.30077147,4/4/2020 19:29,60.22155738,68
995,4/4/2020 19:29,r_tree_local,2.251005888,9.282136679,2.184153795,4/4/2020 19:29,13.71829677,170
996,4/4/2020 19:29,r_tree_local,2.233026028,7.983698845,2.20407486,4/4/2020 19:30,12.42179775,137
997,4/4/2020 19:30,r_tree_local,2.265964746,11.81838202,5.077387571,4/4/2020 19:30,19.16173434,168
998,4/4/2020 19:30,r_tree_local,2.252971649,22.97615814,2.158219814,4/4/2020 19:30,27.38935137,53
999,4/4/2020 19:30,r_tree_local,2.242028475,21.80571342,3.170490026,4/4/2020 19:31,27.21823192,124
